omega,A_peak,A1
64464.8664076049,0.000336007060134362,0.00031400919902554
64432.7023304432,0.000328667643841139,0.000307530292796248
64400.1547345428,0.00032147398681035,0.000301188992178519
64367.3066444641,0.000314427145540216,0.000294988030705104
64334.1797900989,0.000307512784217598,0.000288917430258573
64300.8726806468,0.000300733507598539,0.000282982745114619
64267.4145583383,0.000294076537395995,0.00027717750018424
64233.9281759052,0.000287544106781309,0.000271504482034524
64200.4107823487,0.000281115539892206,0.000265954141801214
64166.9356319552,0.000274782705412265,0.00026052159762507
64133.5803620682,0.000268527478082495,0.000255200817148152
64100.3872189555,0.000262329856598301,0.000249979244328479
64067.4016738366,0.000256166724733171,0.000244843359931291
64034.7409416277,0.00025001130846857,0.00023977923168784
64002.51635107,0.000243839497849942,0.000234771659741427
63970.9163340869,0.000237620833921515,0.000229799990563731
63940.2061884185,0.000231322462405157,0.00022483803856079
63910.7641290166,0.000224883195338198,0.000219833370229373
63883.4273859566,0.00021822736516849,0.000214711975954801
63860.5875196998,0.000211376220121916,0.000209434229547398
63848.2951244259,0.000204438911361903,0.000203908402431136
63869.2521181428,0.00019798542502058,0.00019798544133673
63910.9040899022,0.000191916240572815,0.000191916268178869
63955.3200222107,0.000185805650306296,0.000185805688473916
64002.7224710597,0.000179663957848201,0.000179664006873763
64053.3433126303,0.000173503267006245,0.00017350332996346
64107.4542827918,0.000167333851619238,0.000167333935053297
64165.3312793568,0.00016116864870657,0.000161168765143811
64227.2417046807,0.000155023875906725,0.000155024048321172
64293.5059797218,0.000148912526271844,0.000148912792061351
64364.4576411367,0.000142848701413385,0.000142849119853399
64440.4282409095,0.000136848401812906,0.000136849027266478
64521.8498005731,0.000130922071020124,0.00013092237481059
64609.1458345905,0.000125081960802689,0.00012508203461943
64702.8228643988,0.00011933734009946,0.000119337342368248
64803.5483884836,0.000113691048524569,0.000113691211389747
64912.09318766,0.000108145425687949,0.00010814582807953
65029.5284209933,0.000102694873216606,0.000102694906852254
65157.5116040837,9.73170223798553e-05,9.73171008372225e-05
65299.7013933425,9.19343548784025e-05,9.193470885987e-05
65458.8096008556,8.65427994465689e-05,8.65428195774177e-05
65638.0864158694,8.11419431312668e-05,8.11420241503466e-05
65841.6710852288,7.57326698227362e-05,7.57329306925939e-05
66074.917914265,7.03161641819101e-05,7.03161738013197e-05
66344.8767659244,6.4892349608377e-05,6.48924309424559e-05
66661.020477754,5.94622745754046e-05,5.94624515967747e-05
67036.3802718172,5.40271084626265e-05,5.40271112119908e-05
67489.381451149,4.85874359252778e-05,4.85875158729231e-05
68046.9345803325,4.31451153056438e-05,4.31452169827285e-05
68749.8920937255,3.77026818171245e-05,3.7702681818153e-05
69663.2155521217,3.22643303268676e-05,3.22644106520019e-05
70896.0780766273,2.68398214131258e-05,2.68398556959537e-05
72643.8257587825,2.14519405578225e-05,2.14519487266806e-05
75275.6753350192,1.61648827619769e-05,1.61649298686159e-05
